2018-12-26_02:26:100/1574 (epoch 0), train_loss = 9.830, time/batch = 0.316
47/1574 (epoch 6), train_loss = 2.958, time/batch = 0.214
48/1574 (epoch 6), train_loss = 3.424, time/batch = 0.208
49/1574 (epoch 6), train_loss = 3.913, time/batch = 0.216
50/1574 (epoch 6), train_loss = 2.939, time/batch = 0.208
51/1574 (epoch 6), train_loss = 3.539, time/batch = 0.197
52/1574 (epoch 6), train_loss = 3.042, time/batch = 0.218
53/1574 (epoch 6), train_loss = 3.474, time/batch = 0.211
54/1574 (epoch 6), train_loss = 3.765, time/batch = 0.214
55/1574 (epoch 6), train_loss = 3.441, time/batch = 0.221
56/1574 (epoch 6), train_loss = 3.313, time/batch = 0.223
57/1574 (epoch 6), train_loss = 3.197, time/batch = 0.219
58/1574 (epoch 6), train_loss = 3.124, time/batch = 0.219
59/1574 (epoch 6), train_loss = 3.955, time/batch = 0.223
60/1574 (epoch 6), train_loss = 3.568, time/batch = 0.215
61/1574 (epoch 6), train_loss = 2.805, time/batch = 0.203
62/1574 (epoch 6), train_loss = 3.001, time/batch = 0.197
63/1574 (epoch 6), train_loss = 2.392, time/batch = 0.201
64/1574 (epoch 6), train_loss = 3.269, time/batch = 0.215
65/1574 (epoch 6), train_loss = 3.023, time/batch = 0.221
66/1574 (epoch 6), train_loss = 3.224, time/batch = 0.222
67/1574 (epoch 6), train_loss = 3.395, time/batch = 0.217
68/1574 (epoch 6), train_loss = 2.604, time/batch = 0.225
69/1574 (epoch 6), train_loss = 2.598, time/batch = 0.222
70/1574 (epoch 6), train_loss = 2.671, time/batch = 0.231
71/1574 (epoch 6), train_loss = 3.165, time/batch = 0.213
72/1574 (epoch 6), train_loss = 3.476, time/batch = 0.206
73/1574 (epoch 6), train_loss = 2.886, time/batch = 0.197
74/1574 (epoch 6), train_loss = 3.020, time/batch = 0.205
75/1574 (epoch 6), train_loss = 3.487, time/batch = 0.205
76/1574 (epoch 6), train_loss = 4.076, time/batch = 0.211
77/1574 (epoch 6), train_loss = 3.412, time/batch = 0.211
78/1574 (epoch 6), train_loss = 2.945, time/batch = 0.205
79/1574 (epoch 6), train_loss = 3.008, time/batch = 0.208
80/1574 (epoch 6), train_loss = 3.523, time/batch = 0.214
81/1574 (epoch 6), train_loss = 2.920, time/batch = 0.211
82/1574 (epoch 6), train_loss = 3.482, time/batch = 0.197
83/1574 (epoch 6), train_loss = 3.215, time/batch = 0.195
84/1574 (epoch 6), train_loss = 3.496, time/batch = 0.196
85/1574 (epoch 6), train_loss = 3.345, time/batch = 0.201
86/1574 (epoch 6), train_loss = 4.145, time/batch = 0.196
87/1574 (epoch 6), train_loss = 4.195, time/batch = 0.195
88/1574 (epoch 6), train_loss = 3.979, time/batch = 0.197
89/1574 (epoch 6), train_loss = 3.459, time/batch = 0.196
90/1574 (epoch 6), train_loss = 3.404, time/batch = 0.196
91/1574 (epoch 6), train_loss = 2.744, time/batch = 0.203
92/1574 (epoch 6), train_loss = 3.513, time/batch = 0.195
93/1574 (epoch 6), train_loss = 3.670, time/batch = 0.196
94/1574 (epoch 6), train_loss = 3.227, time/batch = 0.195
95/1574 (epoch 6), train_loss = 3.739, time/batch = 0.202
96/1574 (epoch 6), train_loss = 3.272, time/batch = 0.209
97/1574 (epoch 6), train_loss = 3.280, time/batch = 0.222
98/1574 (epoch 6), train_loss = 3.660, time/batch = 0.224
99/1574 (epoch 6), train_loss = 3.404, time/batch = 0.218
100/1574 (epoch 6), train_loss = 3.561, time/batch = 0.244
101/1574 (epoch 6), train_loss = 3.849, time/batch = 0.230
102/1574 (epoch 6), train_loss = 3.882, time/batch = 0.237
103/1574 (epoch 6), train_loss = 3.004, time/batch = 0.245
104/1574 (epoch 6), train_loss = 3.378, time/batch = 0.233
105/1574 (epoch 6), train_loss = 3.237, time/batch = 0.230
106/1574 (epoch 6), train_loss = 2.870, time/batch = 0.230
107/1574 (epoch 6), train_loss = 2.938, time/batch = 0.223
108/1574 (epoch 6), train_loss = 3.137, time/batch = 0.226
109/1574 (epoch 6), train_loss = 2.808, time/batch = 0.224
110/1574 (epoch 6), train_loss = 2.986, time/batch = 0.211
111/1574 (epoch 6), train_loss = 3.390, time/batch = 0.215
112/1574 (epoch 6), train_loss = 3.294, time/batch = 0.217
113/1574 (epoch 6), train_loss = 3.202, time/batch = 0.209
114/1574 (epoch 6), train_loss = 2.859, time/batch = 0.200
115/1574 (epoch 6), train_loss = 2.848, time/batch = 0.199
116/1574 (epoch 6), train_loss = 3.250, time/batch = 0.196
117/1574 (epoch 6), train_loss = 2.907, time/batch = 0.197
118/1574 (epoch 6), train_loss = 3.328, time/batch = 0.197
119/1574 (epoch 6), train_loss = 3.313, time/batch = 0.194
120/1574 (epoch 6), train_loss = 3.874, time/batch = 0.196
121/1574 (epoch 6), train_loss = 3.646, time/batch = 0.196
122/1574 (epoch 6), train_loss = 3.870, time/batch = 0.195
123/1574 (epoch 6), train_loss = 3.613, time/batch = 0.197
124/1574 (epoch 6), train_loss = 2.479, time/batch = 0.194
125/1574 (epoch 6), train_loss = 3.347, time/batch = 0.195
126/1574 (epoch 6), train_loss = 2.930, time/batch = 0.194
127/1574 (epoch 6), train_loss = 2.620, time/batch = 0.195
128/1574 (epoch 6), train_loss = 2.720, time/batch = 0.206
129/1574 (epoch 6), train_loss = 3.034, time/batch = 0.213
130/1574 (epoch 6), train_loss = 2.958, time/batch = 0.217
131/1574 (epoch 6), train_loss = 2.749, time/batch = 0.216
132/1574 (epoch 6), train_loss = 3.501, time/batch = 0.218
133/1574 (epoch 6), train_loss = 2.540, time/batch = 0.228
134/1574 (epoch 6), train_loss = 3.141, time/batch = 0.226
135/1574 (epoch 6), train_loss = 3.541, time/batch = 0.219
136/1574 (epoch 6), train_loss = 2.854, time/batch = 0.218
137/1574 (epoch 6), train_loss = 3.074, time/batch = 0.204
138/1574 (epoch 6), train_loss = 3.833, time/batch = 0.205
139/1574 (epoch 6), train_loss = 3.701, time/batch = 0.211
140/1574 (epoch 6), train_loss = 3.230, time/batch = 0.208
141/1574 (epoch 6), train_loss = 3.413, time/batch = 0.211
142/1574 (epoch 6), train_loss = 3.618, time/batch = 0.213
143/1574 (epoch 6), train_loss = 4.223, time/batch = 0.206
144/1574 (epoch 6), train_loss = 3.345, time/batch = 0.219
145/1574 (epoch 6), train_loss = 3.331, time/batch = 0.207
146/1574 (epoch 6), train_loss = 3.602, time/batch = 0.197
147/1574 (epoch 6), train_loss = 3.311, time/batch = 0.224
148/1574 (epoch 6), train_loss = 3.395, time/batch = 0.218
149/1574 (epoch 6), train_loss = 3.445, time/batch = 0.209
150/1574 (epoch 6), train_loss = 2.773, time/batch = 0.226
151/1574 (epoch 6), train_loss = 3.537, time/batch = 0.218
152/1574 (epoch 6), train_loss = 3.130, time/batch = 0.220
153/1574 (epoch 6), train_loss = 3.073, time/batch = 0.214
154/1574 (epoch 6), train_loss = 3.577, time/batch = 0.218
155/1574 (epoch 6), train_loss = 3.038, time/batch = 0.218
156/1574 (epoch 6), train_loss = 3.358, time/batch = 0.196
157/1574 (epoch 6), train_loss = 4.015, time/batch = 0.197
158/1574 (epoch 6), train_loss = 3.327, time/batch = 0.198
159/1574 (epoch 6), train_loss = 3.682, time/batch = 0.201
160/1574 (epoch 6), train_loss = 3.405, time/batch = 0.209
161/1574 (epoch 6), train_loss = 3.141, time/batch = 0.212
162/1574 (epoch 6), train_loss = 3.000, time/batch = 0.223
163/1574 (epoch 6), train_loss = 3.012, time/batch = 0.224
164/1574 (epoch 6), train_loss = 3.418, time/batch = 0.214
165/1574 (epoch 6), train_loss = 3.509, time/batch = 0.226
166/1574 (epoch 6), train_loss = 3.309, time/batch = 0.231
167/1574 (epoch 6), train_loss = 3.121, time/batch = 0.221
168/1574 (epoch 6), train_loss = 3.404, time/batch = 0.205
169/1574 (epoch 6), train_loss = 3.131, time/batch = 0.210
170/1574 (epoch 6), train_loss = 3.548, time/batch = 0.213
171/1574 (epoch 6), train_loss = 3.854, time/batch = 0.222
172/1574 (epoch 6), train_loss = 3.308, time/batch = 0.208
173/1574 (epoch 6), train_loss = 3.131, time/batch = 0.208
174/1574 (epoch 6), train_loss = 3.643, time/batch = 0.210
175/1574 (epoch 6), train_loss = 3.423, time/batch = 0.211
176/1574 (epoch 6), train_loss = 4.146, time/batch = 0.196
177/1574 (epoch 6), train_loss = 3.159, time/batch = 0.197
178/1574 (epoch 6), train_loss = 3.823, time/batch = 0.201
179/1574 (epoch 6), train_loss = 2.641, time/batch = 0.198
180/1574 (epoch 6), train_loss = 4.094, time/batch = 0.197
181/1574 (epoch 6), train_loss = 3.813, time/batch = 0.196
182/1574 (epoch 6), train_loss = 3.642, time/batch = 0.198
183/1574 (epoch 6), train_loss = 3.511, time/batch = 0.196
184/1574 (epoch 6), train_loss = 3.544, time/batch = 0.193
185/1574 (epoch 6), train_loss = 3.640, time/batch = 0.193
186/1574 (epoch 6), train_loss = 3.875, time/batch = 0.197
187/1574 (epoch 6), train_loss = 3.159, time/batch = 0.199
188/1574 (epoch 6), train_loss = 3.659, time/batch = 0.203
189/1574 (epoch 6), train_loss = 3.455, time/batch = 0.197
190/1574 (epoch 6), train_loss = 3.478, time/batch = 0.197
191/1574 (epoch 6), train_loss = 3.464, time/batch = 0.206
192/1574 (epoch 6), train_loss = 2.524, time/batch = 0.208
193/1574 (epoch 6), train_loss = 3.028, time/batch = 0.216
194/1574 (epoch 6), train_loss = 3.185, time/batch = 0.221
195/1574 (epoch 6), train_loss = 3.581, time/batch = 0.244
196/1574 (epoch 6), train_loss = 3.231, time/batch = 0.219
197/1574 (epoch 6), train_loss = 3.003, time/batch = 0.222
198/1574 (epoch 6), train_loss = 3.406, time/batch = 0.213
199/1574 (epoch 6), train_loss = 3.673, time/batch = 0.220
200/1574 (epoch 6), train_loss = 2.965, time/batch = 0.219
201/1574 (epoch 6), train_loss = 3.418, time/batch = 0.211
202/1574 (epoch 6), train_loss = 3.595, time/batch = 0.224
203/1574 (epoch 6), train_loss = 3.040, time/batch = 0.216
204/1574 (epoch 6), train_loss = 4.334, time/batch = 0.224
205/1574 (epoch 6), train_loss = 4.420, time/batch = 0.237
206/1574 (epoch 6), train_loss = 3.497, time/batch = 0.236
207/1574 (epoch 6), train_loss = 3.957, time/batch = 0.224
208/1574 (epoch 6), train_loss = 3.416, time/batch = 0.226
209/1574 (epoch 6), train_loss = 3.856, time/batch = 0.223
210/1574 (epoch 6), train_loss = 3.064, time/batch = 0.212
211/1574 (epoch 6), train_loss = 3.543, time/batch = 0.209
212/1574 (epoch 6), train_loss = 3.166, time/batch = 0.197
213/1574 (epoch 6), train_loss = 2.951, time/batch = 0.198
214/1574 (epoch 6), train_loss = 3.761, time/batch = 0.196
215/1574 (epoch 6), train_loss = 3.136, time/batch = 0.197
216/1574 (epoch 6), train_loss = 3.704, time/batch = 0.196
217/1574 (epoch 6), train_loss = 3.047, time/batch = 0.200
218/1574 (epoch 6), train_loss = 3.084, time/batch = 0.205
219/1574 (epoch 6), train_loss = 3.591, time/batch = 0.196
220/1574 (epoch 6), train_loss = 2.485, time/batch = 0.198
221/1574 (epoch 6), train_loss = 3.040, time/batch = 0.198
222/1574 (epoch 6), train_loss = 3.395, time/batch = 0.199
223/1574 (epoch 6), train_loss = 2.605, time/batch = 0.200
224/1574 (epoch 6), train_loss = 3.130, time/batch = 0.199
225/1574 (epoch 6), train_loss = 3.948, time/batch = 0.198
226/1574 (epoch 6), train_loss = 4.233, time/batch = 0.196
227/1574 (epoch 6), train_loss = 4.050, time/batch = 0.201
228/1574 (epoch 6), train_loss = 3.293, time/batch = 0.198
229/1574 (epoch 6), train_loss = 4.445, time/batch = 0.200
230/1574 (epoch 6), train_loss = 3.711, time/batch = 0.203
231/1574 (epoch 6), train_loss = 3.618, time/batch = 0.198
232/1574 (epoch 6), train_loss = 3.521, time/batch = 0.214
233/1574 (epoch 6), train_loss = 3.405, time/batch = 0.210
234/1574 (epoch 6), train_loss = 3.642, time/batch = 0.212
235/1574 (epoch 6), train_loss = 3.223, time/batch = 0.223
236/1574 (epoch 6), train_loss = 3.078, time/batch = 0.228
237/1574 (epoch 6), train_loss = 3.347, time/batch = 0.224
238/1574 (epoch 6), train_loss = 3.581, time/batch = 0.233
239/1574 (epoch 6), train_loss = 3.357, time/batch = 0.237
240/1574 (epoch 6), train_loss = 2.497, time/batch = 0.220
241/1574 (epoch 6), train_loss = 3.310, time/batch = 0.240
242/1574 (epoch 6), train_loss = 3.121, time/batch = 0.244
243/1574 (epoch 6), train_loss = 3.173, time/batch = 0.227
244/1574 (epoch 6), train_loss = 3.231, time/batch = 0.229
245/1574 (epoch 6), train_loss = 3.505, time/batch = 0.220
246/1574 (epoch 6), train_loss = 4.254, time/batch = 0.223
247/1574 (epoch 6), train_loss = 3.637, time/batch = 0.216
248/1574 (epoch 6), train_loss = 3.403, time/batch = 0.223
249/1574 (epoch 6), train_loss = 3.053, time/batch = 0.210
250/1574 (epoch 6), train_loss = 4.002, time/batch = 0.218
251/1574 (epoch 6), train_loss = 3.367, time/batch = 0.196
252/1574 (epoch 6), train_loss = 3.784, time/batch = 0.196
253/1574 (epoch 6), train_loss = 3.897, time/batch = 0.198
254/1574 (epoch 6), train_loss = 3.789, time/batch = 0.197
255/1574 (epoch 6), train_loss = 3.140, time/batch = 0.197
256/1574 (epoch 6), train_loss = 3.032, time/batch = 0.195
257/1574 (epoch 6), train_loss = 4.233, time/batch = 0.194
258/1574 (epoch 6), train_loss = 3.900, time/batch = 0.195
259/1574 (epoch 6), train_loss = 3.308, time/batch = 0.196
260/1574 (epoch 6), train_loss = 3.283, time/batch = 0.194
261/1574 (epoch 6), train_loss = 3.059, time/batch = 0.195
262/1574 (epoch 6), train_loss = 2.914, time/batch = 0.194
263/1574 (epoch 6), train_loss = 3.504, time/batch = 0.199
264/1574 (epoch 6), train_loss = 3.310, time/batch = 0.206
265/1574 (epoch 6), train_loss = 3.030, time/batch = 0.211
266/1574 (epoch 6), train_loss = 3.103, time/batch = 0.215
267/1574 (epoch 6), train_loss = 3.056, time/batch = 0.217
268/1574 (epoch 6), train_loss = 3.377, time/batch = 0.213
269/1574 (epoch 6), train_loss = 4.064, time/batch = 0.233
270/1574 (epoch 6), train_loss = 2.883, time/batch = 0.227
271/1574 (epoch 6), train_loss = 3.463, time/batch = 0.229
272/1574 (epoch 6), train_loss = 3.690, time/batch = 0.217
273/1574 (epoch 6), train_loss = 2.871, time/batch = 0.226
274/1574 (epoch 6), train_loss = 3.379, time/batch = 0.221
275/1574 (epoch 6), train_loss = 2.614, time/batch = 0.231
276/1574 (epoch 6), train_loss = 3.938, time/batch = 0.210
277/1574 (epoch 6), train_loss = 3.247, time/batch = 0.196
278/1574 (epoch 6), train_loss = 3.248, time/batch = 0.196
279/1574 (epoch 6), train_loss = 3.115, time/batch = 0.195
280/1574 (epoch 6), train_loss = 2.731, time/batch = 0.193
281/1574 (epoch 6), train_loss = 3.053, time/batch = 0.197
282/1574 (epoch 6), train_loss = 3.637, time/batch = 0.197
283/1574 (epoch 6), train_loss = 3.568, time/batch = 0.193
284/1574 (epoch 6), train_loss = 2.882, time/batch = 0.198
285/1574 (epoch 6), train_loss = 3.383, time/batch = 0.195
286/1574 (epoch 6), train_loss = 3.039, time/batch = 0.194
287/1574 (epoch 6), train_loss = 3.407, time/batch = 0.197
288/1574 (epoch 6), train_loss = 3.167, time/batch = 0.202
289/1574 (epoch 6), train_loss = 3.430, time/batch = 0.205
290/1574 (epoch 6), train_loss = 4.089, time/batch = 0.219
291/1574 (epoch 6), train_loss = 3.544, time/batch = 0.222
292/1574 (epoch 6), train_loss = 4.065, time/batch = 0.217
293/1574 (epoch 6), train_loss = 3.273, time/batch = 0.221
294/1574 (epoch 6), train_loss = 2.941, time/batch = 0.212
295/1574 (epoch 6), train_loss = 3.604, time/batch = 0.217
296/1574 (epoch 6), train_loss = 3.164, time/batch = 0.229
297/1574 (epoch 6), train_loss = 3.037, time/batch = 0.220
298/1574 (epoch 6), train_loss = 3.446, time/batch = 0.232
299/1574 (epoch 6), train_loss = 3.696, time/batch = 0.226
300/1574 (epoch 6), train_loss = 3.117, time/batch = 0.218
301/1574 (epoch 6), train_loss = 3.731, time/batch = 0.223
302/1574 (epoch 6), train_loss = 3.865, time/batch = 0.239
303/1574 (epoch 6), train_loss = 3.175, time/batch = 0.224
304/1574 (epoch 6), train_loss = 3.581, time/batch = 0.225
305/1574 (epoch 6), train_loss = 3.872, time/batch = 0.227
306/1574 (epoch 6), train_loss = 3.303, time/batch = 0.219
307/1574 (epoch 6), train_loss = 3.522, time/batch = 0.228
308/1574 (epoch 6), train_loss = 2.696, time/batch = 0.235
309/1574 (epoch 6), train_loss = 3.722, time/batch = 0.222
310/1574 (epoch 6), train_loss = 3.670, time/batch = 0.223
311/1574 (epoch 6), train_loss = 2.700, time/batch = 0.215
312/1574 (epoch 6), train_loss = 2.992, time/batch = 0.230
313/1574 (epoch 6), train_loss = 3.590, time/batch = 0.224
314/1574 (epoch 6), train_loss = 3.044, time/batch = 0.210
315/1574 (epoch 6), train_loss = 2.420, time/batch = 0.214
316/1574 (epoch 6), train_loss = 3.719, time/batch = 0.222
317/1574 (epoch 6), train_loss = 3.600, time/batch = 0.216
318/1574 (epoch 6), train_loss = 2.690, time/batch = 0.217
319/1574 (epoch 6), train_loss = 3.531, time/batch = 0.213
320/1574 (epoch 6), train_loss = 2.752, time/batch = 0.217
321/1574 (epoch 6), train_loss = 4.352, time/batch = 0.212
322/1574 (epoch 6), train_loss = 2.958, time/batch = 0.201
323/1574 (epoch 6), train_loss = 3.645, time/batch = 0.194
324/1574 (epoch 6), train_loss = 3.945, time/batch = 0.196
325/1574 (epoch 6), train_loss = 3.619, time/batch = 0.196
326/1574 (epoch 6), train_loss = 2.983, time/batch = 0.195
327/1574 (epoch 6), train_loss = 3.112, time/batch = 0.203
328/1574 (epoch 6), train_loss = 2.575, time/batch = 0.206
329/1574 (epoch 6), train_loss = 3.103, time/batch = 0.208
330/1574 (epoch 6), train_loss = 2.619, time/batch = 0.212
331/1574 (epoch 6), train_loss = 2.880, time/batch = 0.221
332/1574 (epoch 6), train_loss = 3.599, time/batch = 0.223
333/1574 (epoch 6), train_loss = 2.891, time/batch = 0.238
334/1574 (epoch 6), train_loss = 2.703, time/batch = 0.228
335/1574 (epoch 6), train_loss = 2.728, time/batch = 0.231
336/1574 (epoch 6), train_loss = 3.464, time/batch = 0.245
337/1574 (epoch 6), train_loss = 2.628, time/batch = 0.252
338/1574 (epoch 6), train_loss = 3.552, time/batch = 0.250
339/1574 (epoch 6), train_loss = 2.767, time/batch = 0.233
340/1574 (epoch 6), train_loss = 4.589, time/batch = 0.227
341/1574 (epoch 6), train_loss = 2.752, time/batch = 0.228
342/1574 (epoch 6), train_loss = 3.268, time/batch = 0.226
343/1574 (epoch 6), train_loss = 3.554, time/batch = 0.218
344/1574 (epoch 6), train_loss = 3.420, time/batch = 0.211
345/1574 (epoch 6), train_loss = 2.607, time/batch = 0.197
346/1574 (epoch 6), train_loss = 3.116, time/batch = 0.197
347/1574 (epoch 6), train_loss = 3.155, time/batch = 0.196
348/1574 (epoch 6), train_loss = 2.649, time/batch = 0.197
349/1574 (epoch 6), train_loss = 3.769, time/batch = 0.195
350/1574 (epoch 6), train_loss = 3.400, time/batch = 0.196
351/1574 (epoch 6), train_loss = 2.562, time/batch = 0.196
352/1574 (epoch 6), train_loss = 3.033, time/batch = 0.197
353/1574 (epoch 6), train_loss = 2.814, time/batch = 0.197
354/1574 (epoch 6), train_loss = 3.108, time/batch = 0.199
355/1574 (epoch 6), train_loss = 3.218, time/batch = 0.195
356/1574 (epoch 6), train_loss = 3.005, time/batch = 0.194
357/1574 (epoch 6), train_loss = 3.160, time/batch = 0.197
358/1574 (epoch 6), train_loss = 4.046, time/batch = 0.197
359/1574 (epoch 6), train_loss = 3.451, time/batch = 0.216
360/1574 (epoch 6), train_loss = 2.989, time/batch = 0.208
361/1574 (epoch 6), train_loss = 3.215, time/batch = 0.215
362/1574 (epoch 6), train_loss = 2.970, time/batch = 0.209
363/1574 (epoch 6), train_loss = 2.648, time/batch = 0.216
364/1574 (epoch 6), train_loss = 3.619, time/batch = 0.218
365/1574 (epoch 6), train_loss = 3.038, time/batch = 0.226
366/1574 (epoch 6), train_loss = 2.905, time/batch = 0.223
367/1574 (epoch 6), train_loss = 3.171, time/batch = 0.226
368/1574 (epoch 6), train_loss = 3.457, time/batch = 0.219
