2019-01-02_18:09:55data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/10715 (epoch 0), train_loss = 11.781, time/batch = 0.797
8074/10715 (epoch 1), train_loss = 3.160, time/batch = 0.606
8075/10715 (epoch 1), train_loss = 1.957, time/batch = 0.621
8076/10715 (epoch 1), train_loss = 3.517, time/batch = 0.620
8077/10715 (epoch 1), train_loss = 2.779, time/batch = 0.609
8078/10715 (epoch 1), train_loss = 2.763, time/batch = 0.618
8079/10715 (epoch 1), train_loss = 3.102, time/batch = 0.597
8080/10715 (epoch 1), train_loss = 3.467, time/batch = 0.633
8081/10715 (epoch 1), train_loss = 3.469, time/batch = 0.611
8082/10715 (epoch 1), train_loss = 2.900, time/batch = 0.592
8083/10715 (epoch 1), train_loss = 3.132, time/batch = 0.607
8084/10715 (epoch 1), train_loss = 3.096, time/batch = 0.700
8085/10715 (epoch 1), train_loss = 4.010, time/batch = 0.645
8086/10715 (epoch 1), train_loss = 3.099, time/batch = 0.669
8087/10715 (epoch 1), train_loss = 2.202, time/batch = 0.691
8088/10715 (epoch 1), train_loss = 2.612, time/batch = 0.556
8089/10715 (epoch 1), train_loss = 2.672, time/batch = 0.626
8090/10715 (epoch 1), train_loss = 3.049, time/batch = 0.554
8091/10715 (epoch 1), train_loss = 3.182, time/batch = 0.562
8092/10715 (epoch 1), train_loss = 2.669, time/batch = 0.579
8093/10715 (epoch 1), train_loss = 3.361, time/batch = 0.534
8094/10715 (epoch 1), train_loss = 3.308, time/batch = 0.528
8095/10715 (epoch 1), train_loss = 2.626, time/batch = 0.577
8096/10715 (epoch 1), train_loss = 3.472, time/batch = 0.538
8097/10715 (epoch 1), train_loss = 2.971, time/batch = 0.601
8098/10715 (epoch 1), train_loss = 2.132, time/batch = 0.579
8099/10715 (epoch 1), train_loss = 3.341, time/batch = 0.580
8100/10715 (epoch 1), train_loss = 2.657, time/batch = 0.581
8101/10715 (epoch 1), train_loss = 3.202, time/batch = 0.584
8102/10715 (epoch 1), train_loss = 2.162, time/batch = 0.565
8103/10715 (epoch 1), train_loss = 2.859, time/batch = 0.538
8104/10715 (epoch 1), train_loss = 2.464, time/batch = 0.611
8105/10715 (epoch 1), train_loss = 2.432, time/batch = 0.566
8106/10715 (epoch 1), train_loss = 3.010, time/batch = 0.592
8107/10715 (epoch 1), train_loss = 2.434, time/batch = 0.555
8108/10715 (epoch 1), train_loss = 2.759, time/batch = 0.572
8109/10715 (epoch 1), train_loss = 2.853, time/batch = 0.555
8110/10715 (epoch 1), train_loss = 3.537, time/batch = 0.552
8111/10715 (epoch 1), train_loss = 3.184, time/batch = 0.573
8112/10715 (epoch 1), train_loss = 2.669, time/batch = 0.551
8113/10715 (epoch 1), train_loss = 2.203, time/batch = 0.523
8114/10715 (epoch 1), train_loss = 3.245, time/batch = 0.557
8115/10715 (epoch 1), train_loss = 3.380, time/batch = 0.530
8116/10715 (epoch 1), train_loss = 3.073, time/batch = 0.623
8117/10715 (epoch 1), train_loss = 3.396, time/batch = 0.612
8118/10715 (epoch 1), train_loss = 3.295, time/batch = 0.637
8119/10715 (epoch 1), train_loss = 2.691, time/batch = 0.597
8120/10715 (epoch 1), train_loss = 2.623, time/batch = 0.572
8121/10715 (epoch 1), train_loss = 3.201, time/batch = 0.579
8122/10715 (epoch 1), train_loss = 3.406, time/batch = 0.547
8123/10715 (epoch 1), train_loss = 2.739, time/batch = 0.574
8124/10715 (epoch 1), train_loss = 2.479, time/batch = 0.561
8125/10715 (epoch 1), train_loss = 3.264, time/batch = 0.528
8126/10715 (epoch 1), train_loss = 2.997, time/batch = 0.547
8127/10715 (epoch 1), train_loss = 3.057, time/batch = 0.551
8128/10715 (epoch 1), train_loss = 3.119, time/batch = 0.529
8129/10715 (epoch 1), train_loss = 2.909, time/batch = 0.585
8130/10715 (epoch 1), train_loss = 2.879, time/batch = 0.576
8131/10715 (epoch 1), train_loss = 3.198, time/batch = 0.544
8132/10715 (epoch 1), train_loss = 2.811, time/batch = 0.568
8133/10715 (epoch 1), train_loss = 3.203, time/batch = 0.612
8134/10715 (epoch 1), train_loss = 2.381, time/batch = 0.724
8135/10715 (epoch 1), train_loss = 3.496, time/batch = 0.667
8136/10715 (epoch 1), train_loss = 3.075, time/batch = 0.627
8137/10715 (epoch 1), train_loss = 2.906, time/batch = 0.588
8138/10715 (epoch 1), train_loss = 3.108, time/batch = 0.586
8139/10715 (epoch 1), train_loss = 3.260, time/batch = 0.554
8140/10715 (epoch 1), train_loss = 2.483, time/batch = 0.554
8141/10715 (epoch 1), train_loss = 3.102, time/batch = 0.550
8142/10715 (epoch 1), train_loss = 2.971, time/batch = 0.539
8143/10715 (epoch 1), train_loss = 3.058, time/batch = 0.579
8144/10715 (epoch 1), train_loss = 3.127, time/batch = 0.653
8145/10715 (epoch 1), train_loss = 3.129, time/batch = 0.705
8146/10715 (epoch 1), train_loss = 3.360, time/batch = 0.592
8147/10715 (epoch 1), train_loss = 2.802, time/batch = 0.545
8148/10715 (epoch 1), train_loss = 3.136, time/batch = 0.549
8149/10715 (epoch 1), train_loss = 2.972, time/batch = 0.547
8150/10715 (epoch 1), train_loss = 3.123, time/batch = 0.651
8151/10715 (epoch 1), train_loss = 2.642, time/batch = 0.621
8152/10715 (epoch 1), train_loss = 2.747, time/batch = 0.596
8153/10715 (epoch 1), train_loss = 3.381, time/batch = 0.628
8154/10715 (epoch 1), train_loss = 3.147, time/batch = 0.711
8155/10715 (epoch 1), train_loss = 2.736, time/batch = 0.643
8156/10715 (epoch 1), train_loss = 2.925, time/batch = 0.755
8157/10715 (epoch 1), train_loss = 2.908, time/batch = 0.682
8158/10715 (epoch 1), train_loss = 3.077, time/batch = 0.636
8159/10715 (epoch 1), train_loss = 3.600, time/batch = 0.618
8160/10715 (epoch 1), train_loss = 3.209, time/batch = 0.624
8161/10715 (epoch 1), train_loss = 2.722, time/batch = 0.627
8162/10715 (epoch 1), train_loss = 3.842, time/batch = 0.629
8163/10715 (epoch 1), train_loss = 2.469, time/batch = 0.635
8164/10715 (epoch 1), train_loss = 3.238, time/batch = 0.605
8165/10715 (epoch 1), train_loss = 3.169, time/batch = 0.591
8166/10715 (epoch 1), train_loss = 2.862, time/batch = 0.628
8167/10715 (epoch 1), train_loss = 2.896, time/batch = 0.623
8168/10715 (epoch 1), train_loss = 3.083, time/batch = 0.612
8169/10715 (epoch 1), train_loss = 3.559, time/batch = 0.624
8170/10715 (epoch 1), train_loss = 3.538, time/batch = 0.625
8171/10715 (epoch 1), train_loss = 3.263, time/batch = 0.652
8172/10715 (epoch 1), train_loss = 2.758, time/batch = 0.674
8173/10715 (epoch 1), train_loss = 3.335, time/batch = 0.652
8174/10715 (epoch 1), train_loss = 3.387, time/batch = 0.703
8175/10715 (epoch 1), train_loss = 3.288, time/batch = 0.737
8176/10715 (epoch 1), train_loss = 2.747, time/batch = 0.760
8177/10715 (epoch 1), train_loss = 2.991, time/batch = 0.693
8178/10715 (epoch 1), train_loss = 3.663, time/batch = 0.690
8179/10715 (epoch 1), train_loss = 2.808, time/batch = 0.740
8180/10715 (epoch 1), train_loss = 3.196, time/batch = 0.805
8181/10715 (epoch 1), train_loss = 3.195, time/batch = 0.684
8182/10715 (epoch 1), train_loss = 2.893, time/batch = 0.633
8183/10715 (epoch 1), train_loss = 3.824, time/batch = 0.627
8184/10715 (epoch 1), train_loss = 2.719, time/batch = 0.604
8185/10715 (epoch 1), train_loss = 3.849, time/batch = 0.670
8186/10715 (epoch 1), train_loss = 3.460, time/batch = 0.600
8187/10715 (epoch 1), train_loss = 2.550, time/batch = 0.819
8188/10715 (epoch 1), train_loss = 2.649, time/batch = 0.716
8189/10715 (epoch 1), train_loss = 4.101, time/batch = 0.707
8190/10715 (epoch 1), train_loss = 2.325, time/batch = 0.676
8191/10715 (epoch 1), train_loss = 3.035, time/batch = 0.676
8192/10715 (epoch 1), train_loss = 3.741, time/batch = 0.678
8193/10715 (epoch 1), train_loss = 3.262, time/batch = 0.702
8194/10715 (epoch 1), train_loss = 2.874, time/batch = 0.698
8195/10715 (epoch 1), train_loss = 3.272, time/batch = 0.683
8196/10715 (epoch 1), train_loss = 2.857, time/batch = 0.711
8197/10715 (epoch 1), train_loss = 3.243, time/batch = 0.752
8198/10715 (epoch 1), train_loss = 3.205, time/batch = 0.699
8199/10715 (epoch 1), train_loss = 3.069, time/batch = 0.742
8200/10715 (epoch 1), train_loss = 3.069, time/batch = 0.698
8201/10715 (epoch 1), train_loss = 2.847, time/batch = 0.673
8202/10715 (epoch 1), train_loss = 2.944, time/batch = 0.726
8203/10715 (epoch 1), train_loss = 3.481, time/batch = 0.725
8204/10715 (epoch 1), train_loss = 2.720, time/batch = 0.713
8205/10715 (epoch 1), train_loss = 3.433, time/batch = 0.752
8206/10715 (epoch 1), train_loss = 3.455, time/batch = 0.706
8207/10715 (epoch 1), train_loss = 2.685, time/batch = 0.727
8208/10715 (epoch 1), train_loss = 3.009, time/batch = 0.769
8209/10715 (epoch 1), train_loss = 2.718, time/batch = 0.716
8210/10715 (epoch 1), train_loss = 2.608, time/batch = 0.658
8211/10715 (epoch 1), train_loss = 3.359, time/batch = 0.677
8212/10715 (epoch 1), train_loss = 2.697, time/batch = 0.657
8213/10715 (epoch 1), train_loss = 2.488, time/batch = 0.690
8214/10715 (epoch 1), train_loss = 3.399, time/batch = 0.638
8215/10715 (epoch 1), train_loss = 3.228, time/batch = 0.613
8216/10715 (epoch 1), train_loss = 2.618, time/batch = 0.715
8217/10715 (epoch 1), train_loss = 3.049, time/batch = 0.660
8218/10715 (epoch 1), train_loss = 3.844, time/batch = 0.635
8219/10715 (epoch 1), train_loss = 2.637, time/batch = 0.601
8220/10715 (epoch 1), train_loss = 3.644, time/batch = 0.594
8221/10715 (epoch 1), train_loss = 3.104, time/batch = 0.580
8222/10715 (epoch 1), train_loss = 2.470, time/batch = 0.582
8223/10715 (epoch 1), train_loss = 3.688, time/batch = 0.650
8224/10715 (epoch 1), train_loss = 2.963, time/batch = 0.573
8225/10715 (epoch 1), train_loss = 3.670, time/batch = 0.547
8226/10715 (epoch 1), train_loss = 2.954, time/batch = 0.572
8227/10715 (epoch 1), train_loss = 3.148, time/batch = 0.539
8228/10715 (epoch 1), train_loss = 3.625, time/batch = 0.561
8229/10715 (epoch 1), train_loss = 2.745, time/batch = 0.603
8230/10715 (epoch 1), train_loss = 3.282, time/batch = 0.623
8231/10715 (epoch 1), train_loss = 2.671, time/batch = 0.559
8232/10715 (epoch 1), train_loss = 3.475, time/batch = 0.544
8233/10715 (epoch 1), train_loss = 3.891, time/batch = 0.541
8234/10715 (epoch 1), train_loss = 2.491, time/batch = 0.584
8235/10715 (epoch 1), train_loss = 3.491, time/batch = 0.607
8236/10715 (epoch 1), train_loss = 3.111, time/batch = 0.615
8237/10715 (epoch 1), train_loss = 3.224, time/batch = 0.684
8238/10715 (epoch 1), train_loss = 3.655, time/batch = 0.590
8239/10715 (epoch 1), train_loss = 3.479, time/batch = 0.559
8240/10715 (epoch 1), train_loss = 2.899, time/batch = 0.547
8241/10715 (epoch 1), train_loss = 3.214, time/batch = 0.625
8242/10715 (epoch 1), train_loss = 2.452, time/batch = 0.677
8243/10715 (epoch 1), train_loss = 3.366, time/batch = 0.654
8244/10715 (epoch 1), train_loss = 3.339, time/batch = 0.586
8245/10715 (epoch 1), train_loss = 3.203, time/batch = 0.681
8246/10715 (epoch 1), train_loss = 2.917, time/batch = 0.577
8247/10715 (epoch 1), train_loss = 3.318, time/batch = 0.572
8248/10715 (epoch 1), train_loss = 3.853, time/batch = 0.574
8249/10715 (epoch 1), train_loss = 2.189, time/batch = 0.734
8250/10715 (epoch 1), train_loss = 2.614, time/batch = 0.799
8251/10715 (epoch 1), train_loss = 3.020, time/batch = 0.788
8252/10715 (epoch 1), train_loss = 3.162, time/batch = 0.740
8253/10715 (epoch 1), train_loss = 3.214, time/batch = 0.621
8254/10715 (epoch 1), train_loss = 2.825, time/batch = 0.588
8255/10715 (epoch 1), train_loss = 4.033, time/batch = 0.592
8256/10715 (epoch 1), train_loss = 3.397, time/batch = 0.561
8257/10715 (epoch 1), train_loss = 3.335, time/batch = 0.576
8258/10715 (epoch 1), train_loss = 3.564, time/batch = 0.559
8259/10715 (epoch 1), train_loss = 3.646, time/batch = 0.564
8260/10715 (epoch 1), train_loss = 3.883, time/batch = 0.565
8261/10715 (epoch 1), train_loss = 2.898, time/batch = 0.583
8262/10715 (epoch 1), train_loss = 2.506, time/batch = 0.571
8263/10715 (epoch 1), train_loss = 3.744, time/batch = 0.589
8264/10715 (epoch 1), train_loss = 3.554, time/batch = 0.603
8265/10715 (epoch 1), train_loss = 3.116, time/batch = 0.562
8266/10715 (epoch 1), train_loss = 3.378, time/batch = 0.582
8267/10715 (epoch 1), train_loss = 3.669, time/batch = 0.568
8268/10715 (epoch 1), train_loss = 2.992, time/batch = 0.556
8269/10715 (epoch 1), train_loss = 3.183, time/batch = 0.567
8270/10715 (epoch 1), train_loss = 3.371, time/batch = 0.564
8271/10715 (epoch 1), train_loss = 3.688, time/batch = 0.572
8272/10715 (epoch 1), train_loss = 3.543, time/batch = 0.570
8273/10715 (epoch 1), train_loss = 2.904, time/batch = 0.572
8274/10715 (epoch 1), train_loss = 3.042, time/batch = 0.580
8275/10715 (epoch 1), train_loss = 3.061, time/batch = 0.571
8276/10715 (epoch 1), train_loss = 3.259, time/batch = 0.586
8277/10715 (epoch 1), train_loss = 3.495, time/batch = 0.561
8278/10715 (epoch 1), train_loss = 3.312, time/batch = 0.576
8279/10715 (epoch 1), train_loss = 3.136, time/batch = 0.554
8280/10715 (epoch 1), train_loss = 3.298, time/batch = 0.586
8281/10715 (epoch 1), train_loss = 3.456, time/batch = 0.578
8282/10715 (epoch 1), train_loss = 2.697, time/batch = 0.567
8283/10715 (epoch 1), train_loss = 3.191, time/batch = 0.587
8284/10715 (epoch 1), train_loss = 3.141, time/batch = 0.598
8285/10715 (epoch 1), train_loss = 3.023, time/batch = 0.568
8286/10715 (epoch 1), train_loss = 2.980, time/batch = 0.566
8287/10715 (epoch 1), train_loss = 2.735, time/batch = 0.566
8288/10715 (epoch 1), train_loss = 3.086, time/batch = 0.572
8289/10715 (epoch 1), train_loss = 3.172, time/batch = 0.564
8290/10715 (epoch 1), train_loss = 3.197, time/batch = 0.581
8291/10715 (epoch 1), train_loss = 3.794, time/batch = 0.561
8292/10715 (epoch 1), train_loss = 3.345, time/batch = 0.564
8293/10715 (epoch 1), train_loss = 2.512, time/batch = 0.571
8294/10715 (epoch 1), train_loss = 3.783, time/batch = 0.573
8295/10715 (epoch 1), train_loss = 3.436, time/batch = 0.591
8296/10715 (epoch 1), train_loss = 2.481, time/batch = 0.562
8297/10715 (epoch 1), train_loss = 2.660, time/batch = 0.576
8298/10715 (epoch 1), train_loss = 2.730, time/batch = 0.565
8299/10715 (epoch 1), train_loss = 3.795, time/batch = 0.562
8300/10715 (epoch 1), train_loss = 3.413, time/batch = 0.571
8301/10715 (epoch 1), train_loss = 3.901, time/batch = 0.573
8302/10715 (epoch 1), train_loss = 3.581, time/batch = 0.566
8303/10715 (epoch 1), train_loss = 3.119, time/batch = 0.566
8304/10715 (epoch 1), train_loss = 2.795, time/batch = 0.579
8305/10715 (epoch 1), train_loss = 2.988, time/batch = 0.582
8306/10715 (epoch 1), train_loss = 2.819, time/batch = 0.566
8307/10715 (epoch 1), train_loss = 2.363, time/batch = 0.564
8308/10715 (epoch 1), train_loss = 3.642, time/batch = 0.560
8309/10715 (epoch 1), train_loss = 2.975, time/batch = 0.565
8310/10715 (epoch 1), train_loss = 3.341, time/batch = 0.559
8311/10715 (epoch 1), train_loss = 3.454, time/batch = 0.574
8312/10715 (epoch 1), train_loss = 2.619, time/batch = 0.564
8313/10715 (epoch 1), train_loss = 3.416, time/batch = 0.571
8314/10715 (epoch 1), train_loss = 3.750, time/batch = 0.573
8315/10715 (epoch 1), train_loss = 3.406, time/batch = 0.595
8316/10715 (epoch 1), train_loss = 3.070, time/batch = 0.569
8317/10715 (epoch 1), train_loss = 2.911, time/batch = 0.575
8318/10715 (epoch 1), train_loss = 2.909, time/batch = 0.560
8319/10715 (epoch 1), train_loss = 3.639, time/batch = 0.548
8320/10715 (epoch 1), train_loss = 2.767, time/batch = 0.574
8321/10715 (epoch 1), train_loss = 3.124, time/batch = 0.570
8322/10715 (epoch 1), train_loss = 3.376, time/batch = 0.590
8323/10715 (epoch 1), train_loss = 3.482, time/batch = 0.566
8324/10715 (epoch 1), train_loss = 2.714, time/batch = 0.563
8325/10715 (epoch 1), train_loss = 2.983, time/batch = 0.585
8326/10715 (epoch 1), train_loss = 3.057, time/batch = 0.562
8327/10715 (epoch 1), train_loss = 3.808, time/batch = 0.567
8328/10715 (epoch 1), train_loss = 2.613, time/batch = 0.557
8329/10715 (epoch 1), train_loss = 2.809, time/batch = 0.572
8330/10715 (epoch 1), train_loss = 3.234, time/batch = 0.561
8331/10715 (epoch 1), train_loss = 3.327, time/batch = 0.573
8332/10715 (epoch 1), train_loss = 2.845, time/batch = 0.575
8333/10715 (epoch 1), train_loss = 2.819, time/batch = 0.559
8334/10715 (epoch 1), train_loss = 3.079, time/batch = 0.586
8335/10715 (epoch 1), train_loss = 3.515, time/batch = 0.597
8336/10715 (epoch 1), train_loss = 3.166, time/batch = 0.592
8337/10715 (epoch 1), train_loss = 3.167, time/batch = 0.575
8338/10715 (epoch 1), train_loss = 3.237, time/batch = 0.745
8339/10715 (epoch 1), train_loss = 3.074, time/batch = 0.722
8340/10715 (epoch 1), train_loss = 3.180, time/batch = 0.663
8341/10715 (epoch 1), train_loss = 2.959, time/batch = 0.657
8342/10715 (epoch 1), train_loss = 3.119, time/batch = 0.692
8343/10715 (epoch 1), train_loss = 2.841, time/batch = 0.623
8344/10715 (epoch 1), train_loss = 3.553, time/batch = 0.556
8345/10715 (epoch 1), train_loss = 2.953, time/batch = 0.633
8346/10715 (epoch 1), train_loss = 3.600, time/batch = 0.671
8347/10715 (epoch 1), train_loss = 3.360, time/batch = 0.684
8348/10715 (epoch 1), train_loss = 3.395, time/batch = 0.662
8349/10715 (epoch 1), train_loss = 2.197, time/batch = 0.623
8350/10715 (epoch 1), train_loss = 2.964, time/batch = 0.648
8351/10715 (epoch 1), train_loss = 3.158, time/batch = 0.588
8352/10715 (epoch 1), train_loss = 4.059, time/batch = 0.590
8353/10715 (epoch 1), train_loss = 3.551, time/batch = 0.620
8354/10715 (epoch 1), train_loss = 2.694, time/batch = 0.703
8355/10715 (epoch 1), train_loss = 2.659, time/batch = 0.650
8356/10715 (epoch 1), train_loss = 3.243, time/batch = 0.728
8357/10715 (epoch 1), train_loss = 3.552, time/batch = 0.645
8358/10715 (epoch 1), train_loss = 3.424, time/batch = 0.628
8359/10715 (epoch 1), train_loss = 3.174, time/batch = 0.680
8360/10715 (epoch 1), train_loss = 2.795, time/batch = 0.628
8361/10715 (epoch 1), train_loss = 3.367, time/batch = 0.590
8362/10715 (epoch 1), train_loss = 3.329, time/batch = 0.621
8363/10715 (epoch 1), train_loss = 2.827, time/batch = 0.610
8364/10715 (epoch 1), train_loss = 3.110, time/batch = 0.633
8365/10715 (epoch 1), train_loss = 3.145, time/batch = 0.647
8366/10715 (epoch 1), train_loss = 3.233, time/batch = 0.605
8367/10715 (epoch 1), train_loss = 2.517, time/batch = 0.615
8368/10715 (epoch 1), train_loss = 3.635, time/batch = 0.619
8369/10715 (epoch 1), train_loss = 3.094, time/batch = 0.619
8370/10715 (epoch 1), train_loss = 3.236, time/batch = 0.601
8371/10715 (epoch 1), train_loss = 2.503, time/batch = 0.618
8372/10715 (epoch 1), train_loss = 3.481, time/batch = 0.612
8373/10715 (epoch 1), train_loss = 2.756, time/batch = 0.627
8374/10715 (epoch 1), train_loss = 2.503, time/batch = 0.617
8375/10715 (epoch 1), train_loss = 2.520, time/batch = 0.595
8376/10715 (epoch 1), train_loss = 3.360, time/batch = 0.599
8377/10715 (epoch 1), train_loss = 3.462, time/batch = 0.612
8378/10715 (epoch 1), train_loss = 3.260, time/batch = 0.607
8379/10715 (epoch 1), train_loss = 2.855, time/batch = 0.600
8380/10715 (epoch 1), train_loss = 2.821, time/batch = 0.625
8381/10715 (epoch 1), train_loss = 2.815, time/batch = 0.616
8382/10715 (epoch 1), train_loss = 2.735, time/batch = 0.638
8383/10715 (epoch 1), train_loss = 3.003, time/batch = 0.640
8384/10715 (epoch 1), train_loss = 3.045, time/batch = 0.627
8385/10715 (epoch 1), train_loss = 2.879, time/batch = 0.598
8386/10715 (epoch 1), train_loss = 3.118, time/batch = 0.603
8387/10715 (epoch 1), train_loss = 3.057, time/batch = 0.604
8388/10715 (epoch 1), train_loss = 3.232, time/batch = 0.611
8389/10715 (epoch 1), train_loss = 2.712, time/batch = 0.623
8390/10715 (epoch 1), train_loss = 2.747, time/batch = 0.589
